code,label,cx,cy
E05012851,Ditchingham & Earsham,1.406807870426301,52.47318682753044
E05012852,Harleston,1.3076366938443755,52.40958814241919
E05012853,Henley-on-Thames,-0.9096907569794856,51.53258679164149
E05012854,Sonning Common,-0.9301009280518493,51.50237463310953
E05012855,Alkham & Capel-le-Ferne,1.2260231208402697,51.12505485618473
E05012856,"Aylesham, Eythorne & Shepherdswell",1.2399239437787688,51.20205379050698
E05012857,Buckland,1.3028990300520396,51.1406639257463
E05012858,Dover Downs & River,1.2117329736771927,51.164244262105726
E05012859,Eastry Rural,1.3210491557980675,51.221256091611906
E05012860,"Guston, Kingsdown & St Margaret's-at-Cliffe",1.3559708499603944,51.16913658011168
E05012861,Little Stour & Ashstone,1.259015008367018,51.284545888344006
E05012862,Maxton & Elms Vale,1.2783861149438245,51.119624561897524
E05012863,Middle Deal,1.389041285203107,51.22282304478682
E05012864,Mill Hill,1.3777912497926608,51.21191379172399
E05012865,North Deal,1.3930366864123707,51.238965232181194
E05012866,St Radigunds,1.2860222617472215,51.13238083981854
E05012867,Sandwich,1.3365506602309063,51.27312212245146
E05012868,Tower Hamlets,1.2968333333333333,51.1273
E05012869,Town & Castle,1.3002218720141734,51.11985643162257
E05012870,Walmer,1.395761467475801,51.20229366233679
E05012871,Whitfield,1.2921368715272286,51.15844663102957
E05012872,Banstead Village,-0.19215585939442195,51.3231050670379
E05012873,"Chipstead, Kingswood & Woodmansterne",-0.18546840441808507,51.29499632877749
E05012874,Earlswood & Whitebushes,-0.17007386884132947,51.22056757894043
E05012875,"Hooley, Merstham & Netherne",-0.14700304967123595,51.275693273031386
E05012876,Horley Central & South,-0.15188257449673354,51.16820406622858
E05012877,Horley East & Salfords,-0.16082187958559926,51.196196474896674
E05012878,Horley West & Sidlow,-0.20205007460987756,51.18712002682417
E05012879,"Lower Kingswood, Tadworth & Walton",-0.23386828761454118,51.27616409278139
E05012880,Meadvale & St John's,-0.1850688870781572,51.23193549715941
E05012881,Nork,-0.22166606638542158,51.32177995517665
E05012882,Redhill East,-0.15670048498414474,51.24300655229048
E05012883,Redhill West & Wray Common,-0.1756090974318061,51.25270881745679
E05012884,Reigate,-0.2165590354410123,51.23962834643997
E05012885,South Park & Woodhatch,-0.2070499784090083,51.217258535814715
E05012886,Tattenham Corner & Preston,-0.23597292190245908,51.306426512474566
E05012887,Addlestone North,-0.494538545968777,51.374650368518154
E05012888,Addlestone South,-0.4805575217212818,51.36968673827569
E05012889,Chertsey Riverside,-0.49871861186469785,51.38336941498612
E05012890,Chertsey St Ann's,-0.5122395253624729,51.393705655556026
E05012891,Egham Hythe,-0.5256722828698931,51.43130954342602
E05012892,Egham Town,-0.5467661118080128,51.43048711750694
E05012893,Englefield Green East,-0.566297795027562,51.425273056586796
E05012894,Englefield Green West,-0.5808093159518444,51.433822373614305
E05012895,"Longcross, Lyne & Chertsey South",-0.5554806115216103,51.381630709747036
E05012896,New Haw,-0.48740626155453665,51.35386771561772
E05012897,Ottershaw,-0.5308835059815933,51.36312986743029
E05012898,Thorpe,-0.5193681716272897,51.410278235038696
E05012899,Virginia Water,-0.5810448219703499,51.404183525281326
E05012900,Woodham & Rowtown,-0.5108948054220679,51.350239388065525
E05012901,Bowthorpe,1.2225319706119169,52.638676070853464
E05012902,Catton Grove,1.290169598480508,52.660434148681055
E05012903,Crome,1.3233870004250086,52.63859544218628
E05012904,Eaton,1.2634649846818418,52.610009773495186
E05012905,Lakenham,1.2957778071840549,52.61027271634908
E05012906,Mancroft,1.2912101226934591,52.63201419250958
E05012907,Mile Cross,1.2746060307764784,52.64669365792507
E05012908,Nelson,1.2714543432451413,52.628147440880355
E05012909,Sewell,1.299271436117213,52.641678164727914
E05012910,Thorpe Hamlet,1.3137238205737143,52.62754714018963
E05012911,Town Close,1.2856657494984234,52.62126208082545
E05012912,University,1.2450799635543222,52.62645891665702
E05012913,Wensum,1.2566556338327848,52.63989631155627
E05012914,Bewbush & North Broadfield,-0.2189725530458593,51.1052514715948
E05012915,Broadfield,-0.20525337083744016,51.093912755928706
E05012916,Furnace Green,-0.16998617818484524,51.103900722827596
E05012917,Gossops Green & North East Broadfield,-0.20798983007862012,51.10804078958492
E05012918,Ifield,-0.21340194922225753,51.120185456817566
E05012919,Langley Green & Tushmore,-0.19069352614945617,51.14422443711985
E05012920,Maidenbower,-0.15556916793706324,51.10376761522971
E05012921,Northgate & West Green,-0.19058056312040955,51.11909370973098
E05012922,Pound Hill North & Forge Wood,-0.150368984322162,51.141136525533526
E05012923,Pound Hill South & Worth,-0.14789584843122341,51.11526334147917
E05012924,Southgate,-0.19378775616502386,51.108828514467376
E05012925,Three Bridges,-0.1705537960214865,51.12135906903433
E05012926,Tilgate,-0.18547193687609176,51.09553123798856
E05012927,Ampfield & Braishfield,-1.4537159739898802,51.01859404357397
E05012928,Andover Harroway,-1.4943625174586963,51.21756633622892
E05012929,Andover Millway,-1.5027754645198967,51.206358661299745
E05012930,Andover St Mary's,-1.4671421328779768,51.20968849312769
E05012931,Andover Winton,-1.4763549776417977,51.20004992547266
E05012932,Anna,-1.5566427216974887,51.182518385145016
E05012933,Bellinger,-1.6168070634498093,51.219453645350185
E05012934,Bourne Valley,-1.4802655554090471,51.28550499975139
E05012935,Charlton & the Pentons,-1.5288278440272336,51.22922743664466
E05012936,"Chilworth, Nursling & Rownhams",-1.456762873720805,50.95725976916915
E05012937,North Baddesley,-1.4316785780883163,50.98564440600158
E05012938,Romsey Cupernham,-1.481235476308101,51.00233208126446
E05012939,Valley Park,-1.4034555466291756,50.98522586195354
E05012953,Little Stour & Adisham,1.1696250008983406,51.26787288715147
E05012954,Nailbourne,1.1423891300668327,51.21244646956934
E05012955,Reculver,1.1887181749024123,51.34617078666464
E05012956,Sturry,1.1275987107184566,51.31305261323993
E05012957,Credenhill,-2.784630526317222,52.071541360762104
E05012958,Queenswood,-2.741979424380774,52.13146489170329
E05012959,Stoney Street,-2.846748428341555,52.0565757310763
E05012960,Sutton Walls,-2.691437182505534,52.120299129567115
E05012961,Gosfield & Greenstead Green,0.6201366342541624,51.947155634343694
E05012962,Halstead St Andrew's,0.6478061156597704,51.94681275939473
E05012963,Halstead Trinity,0.6313,51.943599999999996
E05012964,Hatfield Peverel & Terling,0.5768877075035432,51.802645601227766
E05012965,Silver End & Cressing,0.6250991650940708,51.84246236679715
E05012966,Witham Central,0.63943598051836,51.79871990853312
E05012967,Witham North,0.6303572966462835,51.81836228571429
E05012968,Bicester South and Ambrosden,-1.14276961077599,51.88368879482876
E05012969,Fringford and Heyfords,-1.18187092083029,51.93783649460544
E05012970,Abingdon Dunmore,-1.278141183132622,51.687226957101686
E05012971,Abingdon Peachcroft,-1.2638831956771284,51.67983176918554
E05012972,Botley & Sunningwell,-1.2966353731520823,51.74524223959742
E05012973,Faringdon,-1.590346231721596,51.66553263461169
E05012974,Grove North,-1.420701560849861,51.61463859340568
E05012975,Hendreds,-1.3607686546805462,51.58366352381866
E05012976,Kennington & Radley,-1.2493790849890438,51.6980134985997
E05012977,Marcham,-1.3286645726812571,51.677427632017775
E05012978,Wantage & Grove Brook,-1.418471974896011,51.601097266431275
E05012979,Wantage Charlton,-1.4218166664055247,51.575126720018176
E05012980,Watchfield & Shrivenham,-1.6316679150039706,51.611700162565846
E05012981,Bishop's Stortford All Saints,0.17784386342352362,51.86854742885587
E05012982,Bishop's Stortford Central,0.15114492323615594,51.863701537001894
E05012983,Bishop's Stortford Meads,0.1676862704801051,51.8830949439592
E05012984,Bishop's Stortford Silverleys,0.13946006114809695,51.87621480809242
E05012985,Bishop's Stortford South,0.1509155060095993,51.85487586939784
E05012986,Buntingford,-0.010561161446347913,51.96685279483921
E05012987,Mundens and Cottered,-0.04768953348407161,51.916027492129956
E05012988,East Malling,0.43352854947166175,51.282811718359156
E05012989,Kings Hill,0.4058952380952387,51.27182039586919
E05012990,Barton,1.1054352584654776,51.273622611757794
E05012991,Chartham & Stone Street,1.0374085697085904,51.234470227122394
E05012992,Kingston Bagpuize,-1.4219742190995834,51.65751707777924
E05012993,Anston & Woodsetts,-1.2067009021347281,53.338248834372514
E05012994,Aston & Todwick,-1.2806129657222864,53.36068095403737
E05012995,Aughton & Swallownest,-1.3200083247469874,53.37377485162797
E05012996,Boston Castle,-1.3544123887762805,53.42011653125143
E05012997,Bramley & Ravenfield,-1.266294664951029,53.451163489739486
E05012998,Brinsworth,-1.3680996577009439,53.40455997048063
E05012999,Dalton & Thrybergh,-1.3012054279202812,53.44673363413151
E05013000,Dinnington,-1.1922226268651879,53.38239258005944
E05013001,Greasbrough,-1.3740061066729432,53.45175833737153
E05013002,Hellaby & Maltby West,-1.225453938821444,53.42475338138054
E05013003,Hoober,-1.3998653137067134,53.48326213428447
E05013004,Keppel,-1.4204957735148138,53.45163540812644
E05013005,Kilnhurst & Swinton East,-1.3062189425274506,53.481947961072194
E05013006,Maltby East,-1.1702689017487695,53.413625689600664
E05013007,Rawmarsh East,-1.3262971974499476,53.46101033272447
E05013008,Rawmarsh West,-1.3517066601547223,53.466430826657536
E05013009,Rother Vale,-1.3583412876765577,53.38509515451187
E05013010,Rotherham East,-1.332899513394201,53.43599901006655
E05013011,Rotherham West,-1.3913281676825755,53.432948902445155
E05013012,Sitwell,-1.313145894747245,53.403902866125726
E05013013,Swinton Rockingham,-1.3277507080509154,53.4865794708446
E05013014,Thurcroft & Wickersley South,-1.265682656628847,53.399434874843216
E05013015,Wales,-1.2750973236013738,53.32980558068709
E05013016,Wath,-1.3386903159206278,53.500769864076794
E05013017,Wickersley North,-1.2874728435319076,53.42900138229848
E05013018,Barton & Winton,-2.357214868517116,53.48139298629879
E05013019,Blackfriars & Trinity,-2.2570142047423896,53.485307645727566
E05013020,Boothstown & Ellenbrook,-2.408692110293958,53.494243579363705
E05013021,Broughton,-2.2606287614488507,53.49727943820542
E05013022,Cadishead & Lower Irlam,-2.4454064048039985,53.445097928430116
E05013023,Claremont,-2.3123607267679525,53.496238053539194
E05013024,Eccles,-2.341589987076991,53.48937013059462
E05013025,Higher Irlam & Peel Green,-2.3995751419995455,53.468313813198485
E05013026,Kersal & Broughton Park,-2.2681772995332317,53.51212281654395
E05013027,Little Hulton,-2.4293333052729076,53.5313424317219
E05013028,Ordsall,-2.2723071268076285,53.477312421501416
E05013029,Pendlebury & Clifton,-2.3197731045232017,53.51824975766071
E05013030,Pendleton & Charlestown,-2.2837835012055563,53.493964414258386
E05013031,Quays,-2.2890784646544655,53.47294811145602
E05013032,Swinton & Wardley,-2.351902842762377,53.5147586131913
E05013033,Swinton Park,-2.329769291410761,53.503858450973205
E05013034,Walkden North,-2.387764823816288,53.52867010433477
E05013035,Walkden South,-2.396063599865798,53.51854742082786
E05013036,Weaste & Seedley,-2.3118226740348455,53.483005846956786
E05013037,Worsley & Westwood Park,-2.366693543525359,53.499647078707625
E05013038,Burn Valley,-1.2162342405495292,54.67992584157665
E05013039,De Bruce,-1.2324787419686132,54.711318100645904
E05013040,Fens & Greatham,-1.2545211231731626,54.64384320551524
E05013041,Foggy Furze,-1.2236666666666667,54.67093333333333
E05013042,Hart,-1.2724458931213174,54.70850006534702
E05013043,Headland & Harbour,-1.2047170527027606,54.698377303569025
E05013044,Manor House,-1.2425638745872087,54.66652388877
E05013045,Rossmere,-1.2180058778402583,54.66287063452519
E05013046,Rural West,-1.3006994927583932,54.66910959668882
E05013047,Seaton,-1.1952198340835112,54.64506786431874
E05013048,Throston,-1.2406972279047697,54.696441943134985
E05013049,Victoria,-1.2248261830513132,54.6897493856824
E05013050,Abbey,0.1578610668189142,52.208866153171705
E05013051,Arbury,0.11748735272988531,52.22414634159483
E05013052,Castle,0.09705677619747964,52.21866512996567
E05013053,Cherry Hinton,0.17102585094482234,52.18554579349962
E05013054,Coleridge,0.14880625279427764,52.190399713866
E05013055,East Chesterton,0.1510522938386571,52.2233239201801
E05013056,King's Hedges,0.13328039169045403,52.22897768791627
E05013057,Market,0.12491778330091595,52.2029876251711
E05013058,Newnham,0.09778018318390416,52.20416081427102
E05013059,Petersfield,0.13450108723617898,52.197320859995514
E05013060,Queen Edith's,0.14653625741389206,52.17594108288746
E05013061,Romsey,0.1505099607726283,52.1987597770495
E05013062,Trumpington,0.1162124824496072,52.177796606720634
E05013063,West Chesterton,0.12534500873160043,52.21576033358281
E05013064,Adlington & Anderton,-2.563802294651821,53.63057293822823
E05013065,Buckshaw & Whittle,-2.646037512251174,53.68243426418119
E05013066,Chorley East,-2.61291202139315,53.65325493407143
E05013067,Chorley North East,-2.5684812283326766,53.6870839503453
E05013068,Chorley North West,-2.6439779427842565,53.652419743075804
E05013069,Chorley North & Astley,-2.6292714713159056,53.6659459683878
E05013070,Chorley South East & Heath Charnock,-2.6080857501391117,53.63464784425688
E05013071,Chorley South West,-2.6447538370021046,53.636281772961446
E05013072,"Clayton East, Brindle & Hoghton",-2.6008200451002863,53.71899355525453
E05013073,Clayton West & Cuerden,-2.65897472250201,53.70076403158034
E05013074,Coppull,-2.6596985605222647,53.61587136888207
E05013075,"Croston, Mawdesley & Euxton South",-2.7644902095879846,53.657737300963284
E05013076,"Eccleston, Heskin & Charnock Richard",-2.7056626105250667,53.64096063205886
E05013077,Euxton,-2.67681004930713,53.67050078262035
E05013078,Basing & Upton Grey,-1.0297660039032612,51.239714645482074
E05013079,Bramley,-1.046570534557269,51.33597773407935
E05013080,Brighton Hill,-1.1114686134067957,51.24333076675849
E05013081,Brookvale & Kings Furlong,-1.0954066405284852,51.26336007360304
E05013082,Chineham,-1.0594259907262005,51.2932528907665
E05013083,Eastrop & Grove,-1.0839885910947782,51.25750262392471
E05013084,Evingar,-1.3629363806128536,51.29984557716653
E05013085,Hatch Warren & Beggarwood,-1.1295666666666666,51.23703333333333
E05013086,Kempshott & Buckskin,-1.1342178910070866,51.24979582293642
E05013087,Norden,-1.0861109854984685,51.27431330372464
E05013088,Oakley & The Candovers,-1.1589162766991088,51.20478867452598
E05013089,Popley,-1.0840921813629514,51.283033166019955
E05013090,Sherborne St John & Rooksdown,-1.1193721979903675,51.30189148752564
E05013091,South Ham,-1.1148674481020975,51.25754858958208
E05013092,Tadley & Pamber,-1.128673618275671,51.33841539681126
E05013093,"Tadley North, Kingsclere & Baughurst",-1.222240336687936,51.321332940443355
E05013094,"Whitchurch, Overton & Laverstoke",-1.2905452504734,51.23982692727452
E05013095,Winklebury & Manydown,-1.150121855027069,51.273629681868194
E05013096,Barton & Sandhills,-1.2025409582077689,51.7673196998752
E05013097,Blackbird Leys,-1.19683930745388,51.726968751400406
E05013098,Carfax & Jericho,-1.2630666666666668,51.75673333333334
E05013099,Churchill,-1.2127525112104554,51.75134784670763
E05013100,Cowley,-1.2191583741792276,51.73170820308887
E05013101,Cutteslowe & Sunnymead,-1.2689780712641472,51.78385465529495
E05013102,Donnington,-1.2316587122709906,51.739345149597995
E05013103,Headington,-1.2106569865272547,51.76120668015815
E05013104,Headington Hill & Northway,-1.224439531356242,51.76213792039333
E05013105,Hinksey Park,-1.2528414038267541,51.73638642780466
E05013106,Holywell,-1.2504728301294976,51.754457180624634
E05013107,Littlemore,-1.2194791131343792,51.720079608834936
E05013108,Lye Valley,-1.1998347857661587,51.741696344710725
E05013109,Marston,-1.2413415807793342,51.77103585269509
E05013110,Northfield Brook,-1.2007138924627445,51.71918138737
E05013111,Osney & St Thomas,-1.2811877152921824,51.759774774270184
E05013112,Quarry & Risinghurst,-1.1947888322785534,51.75933284897226
E05013113,Rose Hill & Iffley,-1.232920616601795,51.729087855775425
E05013114,St Clement's,-1.2332461577981637,51.74980960489297
E05013115,St Mary's,-1.2416451927066274,51.74396725188339
E05013116,Summertown,-1.2670808643848899,51.774371861069945
E05013117,Temple Cowley,-1.2116326327327471,51.73843802437706
E05013118,Walton Manor,-1.2623189056102706,51.764045558076056
E05013119,Wolvercote,-1.281961454686894,51.78570248732604
E05013120,Abbey,-0.7593995547615785,51.62191848686119
E05013121,Amersham and Chesham Bois,-0.6122478938242569,51.683269200685366
E05013122,Aston Clinton and Bierton,-0.7398031112793442,51.80761940556284
E05013123,Aylesbury East,-0.7867118875436373,51.810349934855935
E05013124,Aylesbury North,-0.8077093135277723,51.821636503984756
E05013125,Aylesbury North West,-0.832250760849071,51.824568439105995
E05013126,Aylesbury South East,-0.8015714766265318,51.80319616849543
E05013127,Aylesbury South West,-0.8176120935690223,51.80332151418802
E05013128,Aylesbury West,-0.8331333333333333,51.8114
E05013129,Beaconsfield,-0.6434650108085275,51.61023615038347
E05013130,Bernwood,-0.9847665463626487,51.77113068521083
E05013131,"Booker, Cressex and Castlefield",-0.7770742654565037,51.62431025298365
E05013132,Buckingham East,-0.9672948098391128,52.029867804604116
E05013133,Buckingham West,-1.0403445786547534,51.99666407867942
E05013134,Chalfont St Giles,-0.5903886795980681,51.629743895825314
E05013135,Chalfont St Peter,-0.5470275425457795,51.61400647032729
E05013136,Chesham,-0.5894667928770408,51.72979340390147
E05013137,Chess Valley,-0.5627356249541761,51.686808995852644
E05013138,Chiltern Ridges,-0.6607567985874383,51.72593348074556
E05013139,Chiltern Villages,-0.8604675483604591,51.59405678197869
E05013140,Cliveden,-0.6730583903889146,51.526370811125545
E05013141,Denham,-0.5223630844765328,51.571457961399055
E05013142,Downley,-0.7721147065952115,51.64922049928635
E05013143,Farnham Common and Burnham Beeches,-0.6408756614898466,51.55572070061029
E05013144,"Flackwell Heath, Little Marlow and Marlow South East",-0.7391647481101683,51.59266204089547
E05013145,Gerrards Cross,-0.5981374264021926,51.58600000397938
E05013146,Great Brickhill,-0.809719103461244,51.925464773876854
E05013147,Great Missenden,-0.7125020248701622,51.695764115185085
E05013148,Grendon Underwood,-1.022478900144943,51.87003699823039
E05013149,Hazlemere,-0.7112786523810981,51.65252132983036
E05013150,Iver,-0.5108977302195371,51.52419944569986
E05013151,Ivinghoe,-0.6354783384990812,51.8521112284619
E05013152,Little Chalfont and Amersham Common,-0.5829735678132079,51.66270314517726
E05013153,Marlow,-0.7821185935817018,51.56935611575746
E05013154,Penn Wood and Old Amersham,-0.6619756715712554,51.6528800176724
E05013155,Ridgeway East,-0.7776385888726887,51.71788753220139
E05013156,Ridgeway West,-0.8588016582668172,51.68092752683786
E05013157,Ryemead and Micklefield,-0.7237627019771097,51.6224342958261
E05013158,Stoke Poges and Wexham,-0.5696200292788072,51.53615030920774
E05013159,Stone and Waddesdon,-0.9016529677333673,51.81719943657895
E05013160,Terriers and Amersham Hill,-0.738132868704583,51.63903857224927
E05013161,The Risboroughs,-0.8457420783126813,51.73512795844853
E05013162,"The Wooburns, Bourne End and Hedsor",-0.6922677772244357,51.58322066888004
E05013163,Totteridge and Bowerdean,-0.7255,51.633633333333336
E05013164,Tylers Green and Loudwater,-0.6988109317714846,51.62376330342715
E05013165,"Wendover, Halton and Stoke Mandeville",-0.7445951067075709,51.76305439573435
E05013166,West Wycombe,-0.8220217046254947,51.639954764337766
E05013167,Wing,-0.7759179307158183,51.8766061283397
E05013168,Winslow,-0.88072349794907,51.974792277980534
E05013169,Appleton,-2.7254831498553056,53.37392614934813
E05013170,Bankfield,-2.773388877005349,53.36764211051693
E05013171,Beechwood & Heath,-2.7169102446471607,53.319600042575814
E05013172,Birchfield,-2.744166521729048,53.38792575251612
E05013173,Bridgewater,-2.7172369703221197,53.338769382947156
E05013174,Central & West Bank,-2.737877797228978,53.35860362980062
E05013175,"Daresbury, Moore & Sandymoor",-2.6424160355474,53.340591434173895
E05013176,"Ditton, Hale Village & Halebank",-2.7909960158222757,53.34360423961116
E05013177,Farnworth,-2.7199637596841693,53.38812263844776
E05013178,Grange,-2.717802396413111,53.330397928262215
E05013179,Halton Castle,-2.6950455380729452,53.34410565591588
E05013180,Halton Lea,-2.6937532403299795,53.32371716849464
E05013181,Halton View,-2.7072434855175675,53.37090435622516
E05013182,Highfield,-2.748390313427767,53.371603976731194
E05013183,Hough Green,-2.76721103307888,53.377518636132315
E05013184,Mersey & Weston,-2.744659820237773,53.32638004614743
E05013185,Norton North,-2.6728448368651194,53.330535687857385
E05013186,Norton South & Preston Brook,-2.650661389641495,53.31721753681234
E05013187,Amberley and Woodchester,-2.236969149766821,51.71481449102979
E05013188,Bisley,-2.1344888225548675,51.75039746797574
E05013189,Chalford,-2.1584108365445704,51.726743064130126
E05013190,Hardwicke,-2.290849071244179,51.80135034430805
E05013191,Kingswood,-2.337845218414065,51.61310924160309
E05013192,Minchinhampton,-2.171181004841463,51.70635652746972
E05013193,Nailsworth,-2.22742866965184,51.68283939843888
E05013194,Rodborough,-2.2242940214422458,51.73369640792517
E05013195,Severn,-2.361147769339956,51.77127482692417
E05013196,Stonehouse,-2.2812423017881245,51.74694939692982
E05013197,Stroud Trinity,-2.198461561214919,51.742585686458405
E05013198,Thrupp,-2.19557394232332,51.72938264399737
E05013199,Wotton-under-Edge,-2.358271598206936,51.659210894683305
E05013200,Barnoldswick,-2.2094829124905266,53.91952008482651
E05013201,Barrowford & Pendleside,-2.256798644345173,53.86092158148984
E05013202,Boulsworth & Foulridge,-2.114302830654377,53.85176196640132
E05013203,Bradley,-2.2058041231965477,53.84258364988497
E05013204,Brierfield East & Clover Hill,-2.2124976758623367,53.82505593709179
E05013205,Brierfield West & Reedley,-2.2485604280304354,53.82162180916976
E05013206,Earby & Coates,-2.1524634957275945,53.90561450392878
E05013207,Fence & Higham,-2.2813637758075065,53.826867438619914
E05013208,Marsden & Southfield,-2.174889254059102,53.83227049855257
E05013209,Vivary Bridge,-2.1837225699895635,53.8638415847664
E05013210,Waterside & Horsfield,-2.1744868313526506,53.850956689960086
E05013211,Whitefield & Walverden,-2.221241366518279,53.834424033229915
E05013212,Cainscross,-2.24968703427824,51.74314027361044
E05013213,Brickhill and Queensway,-0.7295477333911922,52.30217197376986
E05013214,Burton and Broughton,-0.7235190261153427,52.365747888359024
E05013215,Clover Hill,-0.7233771886414517,52.413625438906564
E05013216,Corby Rural,-0.6918903871682379,52.503870925511606
E05013217,Corby West,-0.7226451612424505,52.493548748942615
E05013218,Croyland and Swanspool,-0.6968304913383884,52.293076897848465
E05013219,Desborough,-0.8405418560772763,52.47427627419058
E05013220,Earls Barton,-0.7521139497393429,52.30207624570936
E05013221,Finedon,-0.6584339394236486,52.32456993602963
E05013222,Hatton Park,-0.7120977422076773,52.314338493270945
E05013223,Higham Ferrers,-0.5711198459188812,52.30631860035587
E05013224,Irchester,-0.6780306599605112,52.24513427568243
E05013225,Irthlingborough,-0.5833219804650308,52.358431768405126
E05013226,Ise,-0.6748497000196076,52.42007849310736
E05013227,Kingswood,-0.7110140912412939,52.47937396837697
E05013228,Lloyds,-0.69835703807184,52.497818480980136
E05013229,Northall,-0.7373819702149909,52.39973349331753
E05013230,Oakley,-0.7216652982480849,52.46679421671049
E05013231,Oundle,-0.5325866630044455,52.5444458681326
E05013232,Raunds,-0.5252897302524336,52.338526312730416
E05013233,Rothwell and Mawsley,-0.7972924692053931,52.41756255357489
E05013234,Rushden Pemberton West,-0.6133933076552724,52.28947851151712
E05013235,Rushden South,-0.5659227487887911,52.277037160112066
E05013236,Thrapston,-0.4920774797272203,52.44551111508032
E05013237,Wicksteed,-0.7112202722331548,52.38139592118827
E05013238,Windmill,-0.7105635226264058,52.400773274051225
E05013239,Abington and Phippsville,-0.8733461446467544,52.24592933596436
E05013240,Billing and Rectory Farm,-0.8143618361328476,52.261001501781166
E05013241,Boothville and Parklands,-0.8609033583483126,52.270664642092335
E05013242,Brackley,-1.1504332440055056,52.036058686072366
E05013243,Braunston and Crick,-1.164437131017109,52.339428805070746
E05013244,Brixworth,-0.966011304233917,52.395980965409656
E05013245,Bugbrooke,-0.9777168480601266,52.201324621747595
E05013246,Castle,-0.895198424399603,52.23899240917058
E05013247,Dallington Spencer,-0.9248799712485202,52.25345338583783
E05013248,Daventry East,-1.1314377037212338,52.26506472631714
E05013249,Daventry West,-1.1781582669092594,52.25900263220866
E05013250,Deanshanger,-0.9155200031419947,52.08617489649833
E05013251,Delapre and Rushmere,-0.8874150565719832,52.22740640159343
E05013252,Duston East,-0.9385159217949722,52.247547362400226
E05013253,Duston West and St. Crispin,-0.9553062086074668,52.246335494574005
E05013254,East Hunsbury and Shelfleys,-0.9131416206410364,52.207074712395936
E05013255,Hackleton and Grange Park,-0.7976331932453093,52.19374012165387
E05013256,Headlands,-0.8554846569405739,52.25685854528025
E05013257,Kingsthorpe North,-0.908622441287002,52.272126691043425
E05013258,Kingsthorpe South,-0.8957969338342044,52.262805916248354
E05013259,Long Buckby,-1.0449085236833622,52.30463001253166
E05013260,Middleton Cheney,-1.2244230218187733,52.04016044064412
E05013261,Moulton,-0.8838427149634545,52.30943813859757
E05013262,Nene Valley,-0.8664942629899096,52.214168304759376
E05013263,Riverside Park,-0.8319863514322652,52.24560280342979
E05013264,St. George,-0.8888731576150573,52.253041140370854
E05013265,Silverstone,-1.1374702953753375,52.12387087636033
E05013266,Sixfields,-0.939571791835231,52.226065004285694
E05013267,Talavera,-0.832130251898229,52.26870066403425
E05013268,Towcester and Roade,-0.9570531819960165,52.14209863634935
E05013269,Woodford and Weedon,-1.1733928738502297,52.205589345761695
E05013270,Newsham,-1.545540930834455,55.10855000053652
E05013271,Seghill with Seaton Delaval,-1.5481890164416832,55.07889246094991
E05013273,Bodmin St Mary's & St Leonard,-4.728066666666667,50.4674
E05013274,Bodmin St Petroc's,-4.700445774784193,50.467065585792504
E05013275,Bude,-4.542632964526154,50.823163476166634
E05013276,Callington & St Dominic,-4.282548149569817,50.49336406497348
E05013277,Calstock,-4.240638907096023,50.514677339565665
E05013278,Camborne Roskear & Tuckingmill,-5.288038051416019,50.222318733796435
E05013279,Camborne Trelowarren,-5.297266666666666,50.21216666666667
E05013280,Camborne West & Treswithian,-5.329325727609028,50.221149570147745
E05013281,Camelford & Boscastle,-4.613540139399876,50.658532349401064
E05013282,"Constantine, Mabe & Mawnan",-5.15367435878118,50.1288455775688
E05013284,Falmouth Arwenack,-5.075933333333333,50.147659047619044
E05013286,Falmouth Penwerris,-5.078815722911615,50.15765086768411
E05013288,Feock & Kea,-5.077144190947755,50.2319574374971
E05013289,"Four Lanes, Beacon & Troon",-5.265945584881431,50.20304380968481
E05013290,"Fowey, Tywardreath & Par",-4.669868845972157,50.35480059298301
E05013291,"Gloweth, Malabar & Shortlanesend",-5.080007296204274,50.283101800754594
E05013292,Gwinear-Gwithian & Hayle East,-5.371021363803777,50.19483748107202
E05013293,Hayle West,-5.415218850013561,50.18279188267658
E05013295,Helston South & Meneage,-5.200137488781484,50.081755126525266
E05013297,Land's End,-5.656167426779823,50.105123209493
E05013298,"Lanivet, Blisland & Bodmin St Lawrence",-4.702446510126272,50.483583331188214
E05013301,Launceston South,-4.355475642611005,50.62881198221519
E05013302,Liskeard Central,-4.464267301821874,50.46435010919296
E05013303,Liskeard South & Dobwalls,-4.508818367187256,50.4243391601738
E05013305,Looe East & Deviock,-4.408251704656132,50.38900444738052
E05013306,"Looe West, Pelynt, Lansallos & Lanteglos",-4.543233930852436,50.35188930700909
E05013307,Lostwithiel & Lanreath,-4.639842259435854,50.405195154645526
E05013308,"Ludgvan, Madron, Gulval & Heamoor",-5.561677774198069,50.155597268290876
E05013309,Lynher,-4.36254392078338,50.49621843256204
E05013311,"Mousehole, Newlyn & St Buryan",-5.597529470431862,50.077192607354334
E05013312,Mullion & St Keverne,-5.178719520272421,50.02802754558387
E05013313,"Mylor, Perranarworthal & Ponsanooth",-5.105437491028738,50.19211070298965
E05013314,Newquay Central & Pentire,-5.0897415129392,50.413303731292935
E05013315,Newquay Porth & Tretherras,-5.053483897138141,50.41363556080455
E05013317,Padstow,-4.96459156046165,50.50826171719021
E05013319,Penwithick & Boscoppa,-4.790995223120667,50.36642776654987
